Title,Artist,Count,Lyrics
Oceans Away,A R I Z O N A,175147306,"I never let My guard go down But you messed me up When you came around When the high wore off Know you needed space But I don't wanna wait I don't wanna mistake  Few thousand miles, and an ocean away But I see the sunrise, just like the other day Picture your eyes as I fall asleep Tell myself it's alright As the tears roll by  Oh, oh, oh I wish I could feel your face Oh, oh, oh I'm helpless when I'm oceans away  I never felt A room so still See the future coming Hope it isn't real I learned to fake a smile As the time runs out I don't wanna wait Oh, I don't wanna mistake  Few thousand miles and an ocean away But I see the sunrise, just like the other day Picture your eyes as I fall asleep Tell myself it's alright, as the tears roll by  Oh, oh, oh I wish I could feel your face Oh, oh, oh I'm helpless when I'm oceans away Oh, oh, oh I wish I could feel your face Oh, oh, oh I'm helpless when I'm oceans away Helpless when I'm oceans away I'm helpless when I'm oceans away  Oh, oh, oh I wish I could feel your face Oh, oh, oh I'm helpless when I'm oceans away"
Nothing Is Promised (with Rihanna),Mike WiLL Made-It,80522483,"Ear Drummers Yeah! Mike WiLL Made-It  Ain't none of this shit promised, ain't none of this promised (Nah) Ain't none of this shit promised, ain't none of this promised (Hey) Ain't none of this shit certain, ain't none of this certain (Certain) Ain't none of us perfect, I hope it was worth it  Shoppin' in Paris (Yeah) We gon' go shoppin' in Paris, nigga (We goin', we goin') They can't even compare us (No) They can't even compare us, we're rarer than niggas Rarer than niggas I never'd 'magine this shit comin' (I never imagined) This shit comin' We swimmin' in money, we drownin' in hundreds (Yeah, yeah) Ayy, I keep a duffle bag on me like Tity Boi and Dolla (Duffle bag, duffle bag) Bruh, we ain't takin' that weed, oh no (Roll it, roll it) And if they don't love me, fuck whatcha talkin' 'bout I'm in love with the cash, I put that on my mama and father  Ain't none of this shit promised, ain't none of this promised Ain't none of this shit promised, ain't none of this promised Ain't none of this shit certain, ain't none of this certain Ain't none of us perfect, I hope it was worth it  Goin' to France (Yeah) We gon' vacation in France, nigga (Yeah) Advanced niggas, can't nobody stop me, I'm past niggas (Turn up) I'm past my limit I'm drunk and I'm blowin' a whole lot of gas, nigga (Yeah) Ten million in cash (Cash) Put up in a stash, it's under my mattress (Yeah, yeah) Ayy, I put the money in the ground like my nigga Frank Lukas (Frank Lucas) Got a turbo Porsche, and I don't even move it (Skrrt) I'm back on the green, it's so hard not to use it (Yeah) I'm continuously winnin', my nigga, I can't see me losin'  Ain't none of this shit promised, ain't none of this promised Ain't none of this shit promised, ain't none of this promised Ain't none of this shit certain, ain't none of this certain Ain't none of us perfect, I hope it was worth it  Ain't none of this promised (Nope) Ain't none of this promised (No, no) Ain't nothin' in life guaranteed Put that on my mama (I put that on my mama) Ain't none of this shit promised, ain't none of this (None of this) Ain't none of it promised (Hey) Ain't none of this certain, not even one of us perfect (Yeah)  Ain't none of this shit promised, ain't none of this (Woo) Ain't none of this promised (Turn up) Ain't none of this shit promised, ain't none of this (None of this) Ain't none of this promised (Promised) Ain't none of this shit promised, ain't none of this Ain't none of it promised Ain't none of this shit, none of this shit, none of this Ain't none of it promised, promised (Word)  I love you, money, I love you, money I'ma never put a nigga above this money I'ma wake up and just hug this money Yeah, yeah  Ain't none of this promised Ain't none of this shit promised, ain't none of this Ain't none of this promised Ain't none of this shit promised, ain't none of this (Yeah, yeah) Ain't none of this promised Ain't none of this shit promised, ain't none of this Ain't none of it promised Ain't none of this shit, none of this shit, none of this Ain't none of it promised, promised"
Weak,AJR,436218612,"'No thank you' is what I should've said I should be in bed But temptations of trouble on my tongue Troubles yet to come  One sip, bad for me One hit, bad for me One kiss, bad for me But I give in so easily And 'no thank you' is how it should've gone I should stay strong  But I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that I'm weak Ooh waaaaaaa ee ya ee ya Ooh waaaaaaa ee ya ee ya But I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that (Boy, oh boy I love it when I fall for that)  No thank you They call me after dark, I don't want no part My habits, they hold me like a grudge I promise I won't budge  One sip, bad for me One hit, bad for me One kiss, bad for me But I give in so easily And 'no thank you' is how it should've gone I should stay strong  But I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that I'm weak Ooh waaaaaaa ee ya ee ya Ooh waaaaaaa ee ya ee ya But I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that  We, we fall for that Wake up, we fall again We, we fall for that Can't wait to fall again  One sip, bad for me One hit, bad for me One kiss, bad for me But I give in so easily And no thank you is how it should've gone I should stay strong  But I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that I'm weak Go! Ooh waaaaaaa ee ya ee ya Ooh waaaaaaa ee ya ee ya But I'm weak, and what's wrong with that? Boy, oh boy I love it when I fall for that Ooh waaaaaaa ee ya ee yaaaaa"
Trap Queen,Fetty Wap,718713830,"RGF productions Remy Boyz, yah-ah 1738, ayy  I'm like 'Hey, what's up? Hello' (Ayy) Seen yo pretty ass soon as you came in the door I just wanna chill, got a sack for us to roll Married to the money, introduced her to my stove Showed her how to whip it, now she remixin' for low She my trap queen, let her hit the bando We be countin' up, watch how far them bands go We just set a goal, talkin' matchin' Lambos At 56 a gram, 5 a hundred grams though Man, I swear I love her, how she work the damn pole Hit the strip club, we be lettin' bands go Everybody hatin', we just call them fans, though In love with the money, I ain't never lettin' go  And I get high with my baby (My baby) I just left the mall, I'm gettin' fly with my baby, yeah And I can ride with my baby (My baby) I be in the kitchen cookin' pies with my baby, yeah And I can ride with my baby (My baby) I just left the mall, I'm gettin' fly with my baby, yeah And I can ride with my baby I be in the kitchen cookin' pies  I'm like, 'Hey, what's up? Hello' I hit the strip with my trap queen, 'cause all we know is bands I just might snatch up a 'Rari and buy my boo a Lamb' I just might snatch her a necklace, drop a couple on a ring She ain't wantin' for nothin' because I got her everything It's big ZooWap from the bando Remind me where I can't go Remy Boyz got the stamp though Count up hella them bands though Boy how far can your bands go? Fetty Wap, I'm livin' 50 thousand K how I stand though If you checkin' for my pockets I'm like  And I get high with my baby (My baby) I just left the mall, I'm gettin' fly with my baby, yeah And I can ride with my baby (My baby) I be in the kitchen cookin' pies with my baby, yeah And I can ride with my baby (My baby) I just left the mall, I'm gettin' fly with my baby, yeah And I can ride with my baby (My baby) I be in the kitchen cookin' pies  I'm like, 'Hey, what's up? Hello' Seen yo pretty ass soon as you came in the door I just wanna chill, got a sack for us to roll Married to the money, introduced her to my stove Showed her how to whip it, now she remixin' for low She my trap queen, let her hit the bando We be countin' up, watch how far them bands go We just set a goal, talkin' matchin' Lambos At 56 a gram, 5 a hundred grams though Man, I swear I love her how she work the damn pole Hit the strip club, we be lettin' bands go Everybody hatin', we just call them fans though In love with the money, I ain't never lettin' go  I be smokin' dope and you know Backwoods what I roll Remy Boyz, Fetty eatin' shit up, that's fasho I'll run in ya house, then I'll fuck your ho 'Cause Remy Boyz or nothin' Re-Re-Remy Boyz or nothin', yeah  Yeah, you hear my boy Soundin' like a zillion bucks on the track I got whatever on my boy, whatever Put your money where your mouth is Money on the wood make the game go good Money out of sight cause fights Put up or shut up, huh? Nitt Da Gritt, RGF Productions Squad"
Cruel (feat. ZAYN),Snakehips,93503211,"Cab radio screaming, noise and tears Death on the TV, and then there's you It's fucked, it's crazy, I can't concentrate, I just see your outline Mmm  Back where we left off, watch you take your dress off I've been by myself, remembering you Your body hurts me, loopin' 'round like CCTV In all this bitterness, you stay so sweet  It's such a cruel world Savin' all my love for you, girl It's such a cruel world Maybe I found somethin' good, girl  Some prick at the party, all scripts and boasts A dead eyed actress girl, and then there's you Venus in Converse, you put a spell on me And you're lockin' up the bathroom door for us  Back where we left off, watch you take your dress off I've been by myself, remembering you Your body hurts me, loopin' 'round like CCTV In all this bitterness, you stay so sweet  It's such a cruel world Savin' all my love for you, girl It's such a cruel world Maybe I found somethin' good, girl  Who do you love? Who do you love? Who do you love? Who do you love? Just see your outline  Back where we left off, help you take your dress off I've been by myself, remembering you Your body hurts me, loopin' 'round like CCTV In all this bitterness, you stay so sweet  It's such a cruel world Savin' all my love for you, girl It's such a cruel world Maybe I found somethin' good, girl  Sunrise in Hollywood, we ain't slept for days Perfect disaster, me and you"
Too Good At Goodbyes,Sam Smith,977040308,"You must think that I'm stupid You must think that I'm a fool You must think that I'm new to this But I have seen this all before  I'm never gonna let you close to me Even though you mean the most to me 'Cause every time I open up, it hurts So I'm never gonna get too close to you Even when I mean the most to you In case you go and leave me in the dirt  But every time you hurt me, the less that I cry And every time you leave me, the quicker these tears dry And every time you walk out, the less I love you Baby, we don't stand a chance, it's sad but it's true  I'm way too good at goodbyes (I'm way too good at goodbyes) I'm way too good at goodbyes (I'm way too good at goodbyes)  I know you're thinkin' I'm heartless I know you're thinkin' I'm cold I'm just protectin' my innocence I'm just protectin' my soul  I'm never gonna let you close to me Even though you mean the most to me 'Cause every time I open up, it hurts So I'm never gonna get too close to you Even when I mean the most to you In case you go and leave me in the dirt  But every time you hurt me, the less that I cry And every time you leave me, the quicker these tears dry And every time you walk out, the less l love you Baby, we don't stand a chance, it's sad but it's true  I'm way too good at goodbyes (I'm way too good at goodbyes) I'm way too good at goodbyes (I'm way too good at goodbyes) No way that you'll see me cry (No way that you'll see me cry) I'm way too good at goodbyes (I'm way too good at goodbyes)  No No, no, no, no, no (I'm way too good at goodbyes) No, no, no, no No, no, no (I'm way too good at goodbyes) (No way that you'll see me cry) Ahhh (I'm way too good at goodbyes)  'Cause every time you hurt me, the less that I cry And every time you leave me, the quicker these tears dry And every time you walk out, the less I love you Baby, we don't stand a chance, it's sad but it's true I'm way too good at goodbyes"
No Vacancy,OneRepublic,182736791,"I used to leave the doors unlocked and leave the lights on I used to stay awake, just counting hours all night long I had so many empty rooms inside this chateau Yeah, oh yeah I'm done with sharing space with people that I don't know Trading pieces of my heart 'til I felt shallow I had so many empty rooms inside this chateau, yeah  But ever since I met you No vacancy because of you There's no vacancy, no empty rooms Got no vacancy, ever since I met you No vacancy because of you  Used to be that I felt so damn empty Ever since I met you, no vacancy Used to be that I felt so damn empty Ever since I met you, no vacancy No vacancy, no vacancy Used to be that I felt so damn empty Ever since I met you, no vacancy Used to be that I felt so damn empty Ever since I met you, no vacancy No vacancy, no vacancy  I used to be the type to never take a chance, oh Had so many walls, you'd think I was a castle I spent so many empty nights with faces I don't know  But ever since I met you No vacancy because of you There's no vacancy, no empty rooms Got no vacancy ever since I met you No vacancy 'cause of you  Used to be that I felt so damn empty Ever since I met you, no vacancy Used to be that I felt so damn empty Ever since I met you, no vacancy No vacancy, no vacancy  Come on, come on, listen, oh yeah Come on, come on, listen, oh yeah When I fell, I fell, I fell, I fell for you So no vacancy, no vacancy  Used to be that I felt so damn empty Ever since I met you, no vacancy Used to be that I felt so damn empty Ever since I met you, no vacancy No vacancy, no vacancy  Come on, come on, listen No vacancy, oh yeah Oh yeah, no vacancy"
Cool Girl,Tove Lo,308709727,"You can run free, I won't hold it against ya You do your thing, never wanted a future Fuck if I knew how to put it romantic Speaking my truth, there's no need to panic  No, let's not put a label on it Let's keep it fun We don't put a label on it So we can run free, yeah I wanna be free like you  I'm a, I'm a I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy  Rules you don't like, but you still wanna keep 'em Said you were fine so for whatever reason Sure we can chill, try and keep it platonic Now you can't tell if I'm really ironic  No, let's not put a label on it Let's keep it fun We don't put a label on it So we can run free, yeah I wanna be free like you  I'm a, I'm a I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy  I got fever highs I got boiling blood I'm that fire kind We could burn together  I'm a I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy  I'm a cool girl, I'm a, I'm a cool girl Too cool for you I'm a cool girl, I'm a, I'm a, I'm a, I'm a I'm a, I'm a cool girl, I'm a, I'm a cool girl Ice cold, I roll my eyes at you, boy"
Don't Leave Me Alone (feat. Anne-Marie),David Guetta,208731636,"I don't wanna lie, can we be honest? Right now while you're sitting on my chest I don't know what I'd do without your comfort If you really go first, if you really left  I don't know if I would be alive today With or without you like night and day Read and repeat every conversation Being with you, everyday is a Saturday But every Sunday you've got me praying  Don't you ever leave me, don't you ever go I've seen it on TV, I know how it goes Even when you're angry, even when I'm cold Don't you ever leave me, don't leave me alone  Don't leave me a...  Ah, ah, alone Ah, ah, ha Ah, ah, alone Ah, ah, ha  I don't wanna call and you not answer Never see your face light up my phone Never see you singing 'Tiny Dancer' Everytime my head hurts, everytime I'm low  'Cause I don't know if I would be alive today With or without you like night and day Everything about you uncomplicated Here with you, everyday is a Saturday But every Sunday, you've got me praying  Don't you ever leave me, don't you ever go I've seen it on TV, I know how it goes Even when you're angry, even when I'm cold Don't you ever leave me, don't leave me alone  Don't leave me a...  Ah, ah, alone Ah, ah, ha Ah, ah, alone Ah, ah, ha (make me, alo..)  Don't you ever leave me Don't you ever go Don't you ever leave me No, oh  Don't you ever leave me, don't you ever go I've seen it on TV, I know how it goes Even when you're angry, even when I'm cold Don't you ever leave me, don't leave me alone Don't you ever leave me, don't you ever go I've seen it on TV, I know how it goes Even when you're angry, even when I'm cold Don't you ever leave me, don't leave me alone  Even when you're angry, even when I'm cold Don't you ever leave me, don't leave me alone"
You Say,Lauren Daigle,177153972,"I keep fighting voices in my mind that say Im not enough Every single lie that tells me I will never measure up Am I more than just the sum of every high and every low? Remind me once again just who I am, because I need to know  You say I am loved when I cant feel a thing You say I am strong when I think I am weak You say I am held when I am falling short When I dont belong, You say I am Yours And I believe, I believe What You say of me I believe  The only thing that matters now is everything You think of me In You I find my worth, in You I find my identity  You say I am loved when I cant feel a thing You say I am strong when I think I am weak You say I am held when I am falling short When I dont belong, You say I am Yours And I believe, I believe What You say of me I believe  Taking all I have and now I'm laying it at Your feet You have every failure, God You'll have every victory  You say I am loved when I cant feel a thing You say I am strong when I think I am weak You say I am held when I am falling short When I dont belong, You say I am Yours And I believe, I believe What You say of me I believe  Oh, I believe Yes, I believe What You say of me Oh, I believe"
Venom - Music From The Motion Picture,Eminem,226541274,"I got a song filled with shit for the strong-willed When the world gives you a raw deal Sets you off 'til you scream, 'Piss off! Screw you!' When it talks to you like you don't belong Or tells you you're in the wrong field When something's in your mitochondrial 'Cause it latched on to you, like  Knock knock, let the devil in Manevolent as I've ever been, head is spinnin' This medicine's screamin', 'L-L-L-Let us in!' L-L-L-Like a salad bowl, Edgar Allan Poe Bedridden, shoulda been dead a long time ago Liquid Tylenol, gelatins, think my skeleton's meltin' Wicked, I get all high when I think I've smelled the scent Of elephant manurehell, I meant Kahla Screw it, to hell with it, I went through hell with accelerants And blew up my-my-myself again Volkswagen, tailspin, bucket matches my pale skin Mayo and went from Hellmann's and being rail thin Filet-o-Fish, Scribble Jam, Rap Olympics '97 Freaknik How can I be down? Me and Bizarre in Florida Proof's room slept on the floor of 'da motel then Dr. Dre said, 'Hell yeah!' And I got his stamp like a postcard, word to Mel-Man And I know they're gonna hate But I don't care, I barely can wait To hit 'em with the snare and the bass Square in the face, this fuckin' world better prepare to get laced Because they're gonna taste my  Venom, (I got that) adrenaline momentum And I'm not knowin' when I'm Ever gonna slow up and I'm Ready to snap any moment I'm Thinkin' it's time to go get 'em They ain't gonna know what hit 'em (W-W-When they get bit with the) Venom, (I got that) adrenaline momentum And I'm not knowin' when I'm Ever gonna slow up and I'm Ready to snap any moment I'm Thinkin' it's time to go get 'em They ain't gonna know what hit 'em (W-W-When they get bit with the)  I said knock knock, let the devil in Shotgun p-p-pellets in the felt pen Cocked, fuck around and catch a hot one It-it's evident I'm not done V-Venomous, the thoughts spun Like a web and you just caught in 'em Held against your will like a hubcap or mud flap Beat strangler attack So this ain't gonna feel like a love tap Eat painkiller pills, fuck up the track Like, what's her name's at the wheel? Danica Patrick Threw the car into reverse at the Indy, a nut crashin' Into ya, the back of it just mangled steel My Mustang and the Jeep Wrangler grill With the front smashed, much as my rear fender, assassin Slim be a combination of an actual kamikaze and Gandhi (Gandhi) Translation, I will probably kill us both When I end up backin' into ya You ain't gonna be able to tell what the fuck's happenin' to ya When you're bit with the  Venom, adrenaline momentum And I'm not knowin' when I'm Ever gonna slow up and I'm Ready to snap any moment I'm Thinkin' it's time to go get 'em They ain't gonna know what hit 'em (W-W-When they get bit with the) Venom, (I got that) adrenaline momentum And I'm not knowin' when I'm Ever gonna slow up and I'm Ready to snap any moment I'm Thinkin' it's time to go get 'em They ain't gonna know what hit 'em (W-W-When they get bit with the)  I said knock knock, let the devil in Alien, E-E-Elliott phone home Ain't no telling when this chokehold On this game will end, I'm loco Became a Symbiote, so My fangs are in your throat, ho You're snake-bitten with myvenom With the ballpoint pen I'm Gun cocked, bump stock, double-aught, buckshot Tire thumper, a garrote, tie a couple knots Fired up and caught fire, juggernaut Punk rock, bitch, it's goin' down like Yung Joc 'Cause the Doc put me on like sunblock Why the fuck not, you only get one shot Ate shit 'til I can't taste it Chased it with straight liquor Then paint thinner, then drank 'til I faint And awake with a headache And I take anything in rectangular shape Then I wait to face the demons I'm bonded to 'Cause they're chasin' me but I'm part of you So escapin' me is impossible I latch onto you like aparasite And I probably ruined your parents' life And your childhood too 'Cause if I'm the music that y'all grew up on I'm responsible for you retarded fools I'm the super villain Dad and Mom was losin' their marbles to You marvel that? Eddie Brock is you And I'm the suit, so call me  Venom, (I got that) adrenaline momentum And I'm not knowin' when I'm Ever gonna slow up and I'm Ready to snap any moment I'm Thinkin' it's time to go get 'em They ain't gonna know what hit 'em (W-W-When they get bit with the) Venom, (I got that) adrenaline momentum And I'm not knowin' when I'm Ever gonna slow up and I'm Ready to snap any moment I'm Thinkin' it's time to go get 'em They ain't gonna know what hit 'em (W-W-When they get bit with the)"
